tag,simulation,active proportion,mean,std
First_Hypothesis_01104,simulation_26.csv,0.11,0.11,0.005
First_Hypothesis_01104,simulation_27.csv,0.11,0.11,0.005
First_Hypothesis_01104,simulation_28.csv,0.11,0.11,0.005
First_Hypothesis_01104,simulation_29.csv,0.11,0.11,0.005
First_Hypothesis_01104,simulation_3.csv,0.11,0.11,0.005
First_Hypothesis_01104,simulation_4.csv,0.11,0.11,0.005
First_Hypothesis_01104,simulation_5.csv,0.1,0.11,0.005
First_Hypothesis_01104,simulation_6.csv,0.11,0.11,0.005
First_Hypothesis_01104,simulation_7.csv,0.11,0.11,0.005
First_Hypothesis_01104,simulation_8.csv,0.11,0.11,0.005
First_Hypothesis_01104,simulation_9.csv,0.11,0.11,0.005
First_Hypothesis_01105,simulation_0.csv,0.2,0.206,0.006
First_Hypothesis_01105,simulation_1.csv,0.21,0.206,0.006
First_Hypothesis_01105,simulation_10.csv,0.2,0.206,0.006
First_Hypothesis_01105,simulation_11.csv,0.2,0.206,0.006
First_Hypothesis_01105,simulation_12.csv,0.2,0.206,0.006
First_Hypothesis_01105,simulation_13.csv,0.2,0.206,0.006
First_Hypothesis_01105,simulation_14.csv,0.21,0.206,0.006
First_Hypothesis_01105,simulation_15.csv,0.205,0.206,0.006
First_Hypothesis_01105,simulation_16.csv,0.21,0.206,0.006
First_Hypothesis_01105,simulation_17.csv,0.21,0.206,0.006
First_Hypothesis_01105,simulation_18.csv,0.21,0.206,0.006
First_Hypothesis_01105,simulation_19.csv,0.21,0.206,0.006
First_Hypothesis_01105,simulation_2.csv,0.22,0.206,0.006
First_Hypothesis_01105,simulation_20.csv,0.2,0.206,0.006
First_Hypothesis_01105,simulation_21.csv,0.205,0.206,0.006
First_Hypothesis_01105,simulation_22.csv,0.21,0.206,0.006
First_Hypothesis_01105,simulation_23.csv,0.21,0.206,0.006
First_Hypothesis_01105,simulation_24.csv,0.21,0.206,0.006
First_Hypothesis_01105,simulation_25.csv,0.215,0.206,0.006
First_Hypothesis_01105,simulation_26.csv,0.21,0.206,0.006
First_Hypothesis_01105,simulation_27.csv,0.21,0.206,0.006
First_Hypothesis_01105,simulation_28.csv,0.2,0.206,0.006
First_Hypothesis_01105,simulation_29.csv,0.21,0.206,0.006
First_Hypothesis_01105,simulation_3.csv,0.21,0.206,0.006
First_Hypothesis_01105,simulation_4.csv,0.2,0.206,0.006
First_Hypothesis_01105,simulation_5.csv,0.2,0.206,0.006
First_Hypothesis_01105,simulation_6.csv,0.2,0.206,0.006
First_Hypothesis_01105,simulation_7.csv,0.2,0.206,0.006
First_Hypothesis_01105,simulation_8.csv,0.2,0.206,0.006
First_Hypothesis_01105,simulation_9.csv,0.2,0.206,0.006
First_Hypothesis_01106,simulation_0.csv,0.46,0.462,0.004
First_Hypothesis_01106,simulation_1.csv,0.46,0.462,0.004
First_Hypothesis_01106,simulation_10.csv,0.46,0.462,0.004
First_Hypothesis_01106,simulation_11.csv,0.46,0.462,0.004
First_Hypothesis_01106,simulation_12.csv,0.46,0.462,0.004
First_Hypothesis_01106,simulation_13.csv,0.46,0.462,0.004
First_Hypothesis_01106,simulation_14.csv,0.46,0.462,0.004
First_Hypothesis_01106,simulation_15.csv,0.47,0.462,0.004
First_Hypothesis_01106,simulation_16.csv,0.46,0.462,0.004
First_Hypothesis_01106,simulation_17.csv,0.46,0.462,0.004
First_Hypothesis_01106,simulation_18.csv,0.46,0.462,0.004
First_Hypothesis_01106,simulation_19.csv,0.465,0.462,0.004
First_Hypothesis_01106,simulation_2.csv,0.46,0.462,0.004
First_Hypothesis_01106,simulation_20.csv,0.465,0.462,0.004
First_Hypothesis_01106,simulation_21.csv,0.47,0.462,0.004
First_Hypothesis_01106,simulation_22.csv,0.46,0.462,0.004
First_Hypothesis_01106,simulation_23.csv,0.465,0.462,0.004
First_Hypothesis_01106,simulation_24.csv,0.46,0.462,0.004
First_Hypothesis_01106,simulation_25.csv,0.465,0.462,0.004
First_Hypothesis_01106,simulation_26.csv,0.46,0.462,0.004
First_Hypothesis_01106,simulation_27.csv,0.46,0.462,0.004
First_Hypothesis_01106,simulation_28.csv,0.46,0.462,0.004
First_Hypothesis_01106,simulation_29.csv,0.46,0.462,0.004
First_Hypothesis_01106,simulation_3.csv,0.46,0.462,0.004
First_Hypothesis_01106,simulation_4.csv,0.465,0.462,0.004
First_Hypothesis_01106,simulation_5.csv,0.45,0.462,0.004
First_Hypothesis_01106,simulation_6.csv,0.46,0.462,0.004
First_Hypothesis_01106,simulation_7.csv,0.47,0.462,0.004
First_Hypothesis_01106,simulation_8.csv,0.46,0.462,0.004
First_Hypothesis_01106,simulation_9.csv,0.46,0.462,0.004
First_Hypothesis_01107,simulation_0.csv,0.815,0.817,0.008
First_Hypothesis_01107,simulation_1.csv,0.82,0.817,0.008
First_Hypothesis_01107,simulation_10.csv,0.805,0.817,0.008
First_Hypothesis_01107,simulation_11.csv,0.815,0.817,0.008
First_Hypothesis_01107,simulation_12.csv,0.83,0.817,0.008
First_Hypothesis_01107,simulation_13.csv,0.82,0.817,0.008
First_Hypothesis_01107,simulation_14.csv,0.815,0.817,0.008
First_Hypothesis_01107,simulation_15.csv,0.82,0.817,0.008
First_Hypothesis_01107,simulation_16.csv,0.81,0.817,0.008
First_Hypothesis_01107,simulation_17.csv,0.795,0.817,0.008
First_Hypothesis_01107,simulation_18.csv,0.82,0.817,0.008
First_Hypothesis_01107,simulation_19.csv,0.815,0.817,0.008
First_Hypothesis_01107,simulation_2.csv,0.82,0.817,0.008
First_Hypothesis_01107,simulation_20.csv,0.81,0.817,0.008
First_Hypothesis_01107,simulation_21.csv,0.81,0.817,0.008
First_Hypothesis_01107,simulation_22.csv,0.825,0.817,0.008
First_Hypothesis_01107,simulation_23.csv,0.82,0.817,0.008
First_Hypothesis_01107,simulation_24.csv,0.815,0.817,0.008
First_Hypothesis_01107,simulation_25.csv,0.82,0.817,0.008
First_Hypothesis_01107,simulation_26.csv,0.805,0.817,0.008
First_Hypothesis_01107,simulation_27.csv,0.825,0.817,0.008
First_Hypothesis_01107,simulation_28.csv,0.81,0.817,0.008
First_Hypothesis_01107,simulation_29.csv,0.83,0.817,0.008
First_Hypothesis_01107,simulation_3.csv,0.82,0.817,0.008
First_Hypothesis_01107,simulation_4.csv,0.825,0.817,0.008
First_Hypothesis_01107,simulation_5.csv,0.825,0.817,0.008
First_Hypothesis_01107,simulation_6.csv,0.815,0.817,0.008
First_Hypothesis_01107,simulation_7.csv,0.82,0.817,0.008
First_Hypothesis_01107,simulation_8.csv,0.82,0.817,0.008
First_Hypothesis_01107,simulation_9.csv,0.815,0.817,0.008
First_Hypothesis_01108,simulation_0.csv,0.99,0.99,0.0
First_Hypothesis_01108,simulation_1.csv,0.99,0.99,0.0
First_Hypothesis_01108,simulation_10.csv,0.99,0.99,0.0
First_Hypothesis_01108,simulation_11.csv,0.99,0.99,0.0
First_Hypothesis_01108,simulation_12.csv,0.99,0.99,0.0
First_Hypothesis_01108,simulation_13.csv,0.99,0.99,0.0
First_Hypothesis_01108,simulation_14.csv,0.99,0.99,0.0
First_Hypothesis_01108,simulation_15.csv,0.99,0.99,0.0
First_Hypothesis_01108,simulation_16.csv,0.99,0.99,0.0
First_Hypothesis_01108,simulation_17.csv,0.99,0.99,0.0
First_Hypothesis_01108,simulation_18.csv,0.99,0.99,0.0
First_Hypothesis_01108,simulation_19.csv,0.99,0.99,0.0
First_Hypothesis_01108,simulation_2.csv,0.99,0.99,0.0
First_Hypothesis_01108,simulation_20.csv,0.99,0.99,0.0
First_Hypothesis_01108,simulation_21.csv,0.99,0.99,0.0
First_Hypothesis_01108,simulation_22.csv,0.99,0.99,0.0
First_Hypothesis_01108,simulation_23.csv,0.99,0.99,0.0
First_Hypothesis_01108,simulation_24.csv,0.99,0.99,0.0
First_Hypothesis_01108,simulation_25.csv,0.99,0.99,0.0
First_Hypothesis_01108,simulation_26.csv,0.99,0.99,0.0
First_Hypothesis_01108,simulation_27.csv,0.99,0.99,0.0
First_Hypothesis_01108,simulation_28.csv,0.99,0.99,0.0
First_Hypothesis_01108,simulation_29.csv,0.99,0.99,0.0
First_Hypothesis_01108,simulation_3.csv,0.99,0.99,0.0
First_Hypothesis_01108,simulation_4.csv,0.99,0.99,0.0
First_Hypothesis_01108,simulation_5.csv,0.99,0.99,0.0
First_Hypothesis_01108,simulation_6.csv,0.99,0.99,0.0
First_Hypothesis_01108,simulation_7.csv,0.99,0.99,0.0
First_Hypothesis_01108,simulation_8.csv,0.99,0.99,0.0
First_Hypothesis_01108,simulation_9.csv,0.99,0.99,0.0
First_Hypothesis_01109,simulation_0.csv,0.99,0.99,0.0
First_Hypothesis_01109,simulation_1.csv,0.99,0.99,0.0
First_Hypothesis_01109,simulation_10.csv,0.99,0.99,0.0
First_Hypothesis_01109,simulation_11.csv,0.99,0.99,0.0
First_Hypothesis_01109,simulation_12.csv,0.99,0.99,0.0
First_Hypothesis_01109,simulation_13.csv,0.99,0.99,0.0
First_Hypothesis_01109,simulation_14.csv,0.99,0.99,0.0
First_Hypothesis_01109,simulation_15.csv,0.99,0.99,0.0
First_Hypothesis_01109,simulation_16.csv,0.99,0.99,0.0
First_Hypothesis_01109,simulation_17.csv,0.99,0.99,0.0
First_Hypothesis_01109,simulation_18.csv,0.99,0.99,0.0
First_Hypothesis_01109,simulation_19.csv,0.99,0.99,0.0
First_Hypothesis_01109,simulation_2.csv,0.99,0.99,0.0
First_Hypothesis_01109,simulation_20.csv,0.99,0.99,0.0
First_Hypothesis_01109,simulation_21.csv,0.99,0.99,0.0
First_Hypothesis_01109,simulation_22.csv,0.99,0.99,0.0
First_Hypothesis_01109,simulation_23.csv,0.99,0.99,0.0
First_Hypothesis_01109,simulation_24.csv,0.99,0.99,0.0
First_Hypothesis_01109,simulation_25.csv,0.99,0.99,0.0
First_Hypothesis_01109,simulation_26.csv,0.99,0.99,0.0
First_Hypothesis_01109,simulation_27.csv,0.99,0.99,0.0
First_Hypothesis_01109,simulation_28.csv,0.99,0.99,0.0
First_Hypothesis_01109,simulation_29.csv,0.99,0.99,0.0
First_Hypothesis_01109,simulation_3.csv,0.99,0.99,0.0
First_Hypothesis_01109,simulation_4.csv,0.99,0.99,0.0
First_Hypothesis_01109,simulation_5.csv,0.99,0.99,0.0
First_Hypothesis_01109,simulation_6.csv,0.99,0.99,0.0
First_Hypothesis_01109,simulation_7.csv,0.99,0.99,0.0
First_Hypothesis_01109,simulation_8.csv,0.99,0.99,0.0
First_Hypothesis_01109,simulation_9.csv,0.99,0.99,0.0
First_Hypothesis_01110,simulation_0.csv,0.99,0.99,0.0
First_Hypothesis_01110,simulation_1.csv,0.99,0.99,0.0
First_Hypothesis_01110,simulation_10.csv,0.99,0.99,0.0
First_Hypothesis_01110,simulation_11.csv,0.99,0.99,0.0
First_Hypothesis_01110,simulation_12.csv,0.99,0.99,0.0
First_Hypothesis_01110,simulation_13.csv,0.99,0.99,0.0
First_Hypothesis_01110,simulation_14.csv,0.99,0.99,0.0
First_Hypothesis_01110,simulation_15.csv,0.99,0.99,0.0
First_Hypothesis_01110,simulation_16.csv,0.99,0.99,0.0
First_Hypothesis_01110,simulation_17.csv,0.99,0.99,0.0
First_Hypothesis_01110,simulation_18.csv,0.99,0.99,0.0
First_Hypothesis_01110,simulation_19.csv,0.99,0.99,0.0
First_Hypothesis_01110,simulation_2.csv,0.99,0.99,0.0
First_Hypothesis_01110,simulation_20.csv,0.99,0.99,0.0
First_Hypothesis_01110,simulation_21.csv,0.99,0.99,0.0
First_Hypothesis_01110,simulation_22.csv,0.99,0.99,0.0
First_Hypothesis_01110,simulation_23.csv,0.99,0.99,0.0
First_Hypothesis_01110,simulation_24.csv,0.99,0.99,0.0
First_Hypothesis_01110,simulation_25.csv,0.99,0.99,0.0
First_Hypothesis_01110,simulation_26.csv,0.99,0.99,0.0
First_Hypothesis_01110,simulation_27.csv,0.99,0.99,0.0
First_Hypothesis_01110,simulation_28.csv,0.99,0.99,0.0
First_Hypothesis_01110,simulation_29.csv,0.99,0.99,0.0
First_Hypothesis_01110,simulation_3.csv,0.99,0.99,0.0
First_Hypothesis_01110,simulation_4.csv,0.99,0.99,0.0
First_Hypothesis_01110,simulation_5.csv,0.99,0.99,0.0
First_Hypothesis_01110,simulation_6.csv,0.99,0.99,0.0
First_Hypothesis_01110,simulation_7.csv,0.99,0.99,0.0
First_Hypothesis_01110,simulation_8.csv,0.99,0.99,0.0
First_Hypothesis_01110,simulation_9.csv,0.99,0.99,0.0
First_Hypothesis_01111,simulation_0.csv,0.99,0.99,0.0
First_Hypothesis_01111,simulation_1.csv,0.99,0.99,0.0
First_Hypothesis_01111,simulation_10.csv,0.99,0.99,0.0
First_Hypothesis_01111,simulation_11.csv,0.99,0.99,0.0
First_Hypothesis_01111,simulation_12.csv,0.99,0.99,0.0
First_Hypothesis_01111,simulation_13.csv,0.99,0.99,0.0
First_Hypothesis_01111,simulation_14.csv,0.99,0.99,0.0
First_Hypothesis_01111,simulation_15.csv,0.99,0.99,0.0
First_Hypothesis_01111,simulation_16.csv,0.99,0.99,0.0
First_Hypothesis_01111,simulation_17.csv,0.99,0.99,0.0
First_Hypothesis_01111,simulation_18.csv,0.99,0.99,0.0
First_Hypothesis_01111,simulation_19.csv,0.99,0.99,0.0
First_Hypothesis_01111,simulation_2.csv,0.99,0.99,0.0
First_Hypothesis_01111,simulation_20.csv,0.99,0.99,0.0
First_Hypothesis_01111,simulation_21.csv,0.99,0.99,0.0
First_Hypothesis_01111,simulation_22.csv,0.99,0.99,0.0
First_Hypothesis_01111,simulation_23.csv,0.99,0.99,0.0
First_Hypothesis_01111,simulation_24.csv,0.99,0.99,0.0
First_Hypothesis_01111,simulation_25.csv,0.99,0.99,0.0
First_Hypothesis_01111,simulation_26.csv,0.99,0.99,0.0
First_Hypothesis_01111,simulation_27.csv,0.99,0.99,0.0
First_Hypothesis_01111,simulation_28.csv,0.99,0.99,0.0
First_Hypothesis_01111,simulation_29.csv,0.99,0.99,0.0
First_Hypothesis_01111,simulation_3.csv,0.99,0.99,0.0
First_Hypothesis_01111,simulation_4.csv,0.99,0.99,0.0
First_Hypothesis_01111,simulation_5.csv,0.99,0.99,0.0
First_Hypothesis_01111,simulation_6.csv,0.99,0.99,0.0
First_Hypothesis_01111,simulation_7.csv,0.99,0.99,0.0
First_Hypothesis_01111,simulation_8.csv,0.99,0.99,0.0
First_Hypothesis_01111,simulation_9.csv,0.99,0.99,0.0
First_Hypothesis_01112,simulation_0.csv,0.11,0.11,0.002
First_Hypothesis_01112,simulation_1.csv,0.11,0.11,0.002
First_Hypothesis_01112,simulation_10.csv,0.11,0.11,0.002
First_Hypothesis_01112,simulation_11.csv,0.11,0.11,0.002
First_Hypothesis_01112,simulation_12.csv,0.11,0.11,0.002
First_Hypothesis_01112,simulation_13.csv,0.11,0.11,0.002
First_Hypothesis_01112,simulation_14.csv,0.11,0.11,0.002
First_Hypothesis_01112,simulation_15.csv,0.11,0.11,0.002
First_Hypothesis_01112,simulation_16.csv,0.11,0.11,0.002
First_Hypothesis_01112,simulation_17.csv,0.11,0.11,0.002
First_Hypothesis_01112,simulation_18.csv,0.11,0.11,0.002
First_Hypothesis_01112,simulation_19.csv,0.11,0.11,0.002
First_Hypothesis_01112,simulation_2.csv,0.11,0.11,0.002
First_Hypothesis_01112,simulation_20.csv,0.11,0.11,0.002
First_Hypothesis_01112,simulation_21.csv,0.11,0.11,0.002
First_Hypothesis_01112,simulation_22.csv,0.11,0.11,0.002
First_Hypothesis_01112,simulation_23.csv,0.11,0.11,0.002
First_Hypothesis_01112,simulation_24.csv,0.11,0.11,0.002
First_Hypothesis_01112,simulation_25.csv,0.11,0.11,0.002
First_Hypothesis_01112,simulation_26.csv,0.11,0.11,0.002
First_Hypothesis_01112,simulation_27.csv,0.11,0.11,0.002
First_Hypothesis_01112,simulation_28.csv,0.11,0.11,0.002
First_Hypothesis_01112,simulation_29.csv,0.11,0.11,0.002
First_Hypothesis_01112,simulation_3.csv,0.11,0.11,0.002
First_Hypothesis_01112,simulation_4.csv,0.12,0.11,0.002
First_Hypothesis_01112,simulation_5.csv,0.11,0.11,0.002
First_Hypothesis_01112,simulation_6.csv,0.11,0.11,0.002
First_Hypothesis_01112,simulation_7.csv,0.11,0.11,0.002
First_Hypothesis_01112,simulation_8.csv,0.11,0.11,0.002
First_Hypothesis_01112,simulation_9.csv,0.11,0.11,0.002
First_Hypothesis_01113,simulation_0.csv,0.2,0.202,0.006
First_Hypothesis_01113,simulation_1.csv,0.21,0.202,0.006
First_Hypothesis_01113,simulation_10.csv,0.21,0.202,0.006
First_Hypothesis_01113,simulation_11.csv,0.2,0.202,0.006
First_Hypothesis_01113,simulation_12.csv,0.21,0.202,0.006
First_Hypothesis_01113,simulation_13.csv,0.19,0.202,0.006
First_Hypothesis_01113,simulation_14.csv,0.205,0.202,0.006
First_Hypothesis_01113,simulation_15.csv,0.2,0.202,0.006
First_Hypothesis_01113,simulation_16.csv,0.2,0.202,0.006
First_Hypothesis_01113,simulation_17.csv,0.21,0.202,0.006
First_Hypothesis_01113,simulation_18.csv,0.2,0.202,0.006
First_Hypothesis_01113,simulation_19.csv,0.2,0.202,0.006
First_Hypothesis_01113,simulation_2.csv,0.21,0.202,0.006
First_Hypothesis_01113,simulation_20.csv,0.205,0.202,0.006
First_Hypothesis_01113,simulation_21.csv,0.2,0.202,0.006
First_Hypothesis_01113,simulation_22.csv,0.195,0.202,0.006
First_Hypothesis_01113,simulation_23.csv,0.19,0.202,0.006
First_Hypothesis_01113,simulation_24.csv,0.205,0.202,0.006
First_Hypothesis_01113,simulation_25.csv,0.2,0.202,0.006
First_Hypothesis_01113,simulation_26.csv,0.2,0.202,0.006
First_Hypothesis_01113,simulation_27.csv,0.2,0.202,0.006
First_Hypothesis_01113,simulation_28.csv,0.2,0.202,0.006
First_Hypothesis_01113,simulation_29.csv,0.2,0.202,0.006
First_Hypothesis_01113,simulation_3.csv,0.2,0.202,0.006
First_Hypothesis_01113,simulation_4.csv,0.21,0.202,0.006
First_Hypothesis_01113,simulation_5.csv,0.21,0.202,0.006
First_Hypothesis_01113,simulation_6.csv,0.2,0.202,0.006
First_Hypothesis_01113,simulation_7.csv,0.195,0.202,0.006
First_Hypothesis_01113,simulation_8.csv,0.21,0.202,0.006
First_Hypothesis_01113,simulation_9.csv,0.21,0.202,0.006
First_Hypothesis_01114,simulation_0.csv,0.46,0.462,0.007
First_Hypothesis_01114,simulation_1.csv,0.47,0.462,0.007
First_Hypothesis_01114,simulation_10.csv,0.465,0.462,0.007
First_Hypothesis_01114,simulation_11.csv,0.47,0.462,0.007
First_Hypothesis_01114,simulation_12.csv,0.465,0.462,0.007
First_Hypothesis_01114,simulation_13.csv,0.47,0.462,0.007
First_Hypothesis_01114,simulation_14.csv,0.46,0.462,0.007
First_Hypothesis_01114,simulation_15.csv,0.47,0.462,0.007
First_Hypothesis_01114,simulation_16.csv,0.46,0.462,0.007
First_Hypothesis_01114,simulation_17.csv,0.455,0.462,0.007
First_Hypothesis_01114,simulation_18.csv,0.46,0.462,0.007
First_Hypothesis_01114,simulation_19.csv,0.46,0.462,0.007
First_Hypothesis_01114,simulation_2.csv,0.46,0.462,0.007
First_Hypothesis_01114,simulation_20.csv,0.46,0.462,0.007
First_Hypothesis_01114,simulation_21.csv,0.465,0.462,0.007
First_Hypothesis_01114,simulation_22.csv,0.46,0.462,0.007
First_Hypothesis_01114,simulation_23.csv,0.47,0.462,0.007
First_Hypothesis_01114,simulation_24.csv,0.45,0.462,0.007
First_Hypothesis_01114,simulation_25.csv,0.475,0.462,0.007
First_Hypothesis_01114,simulation_26.csv,0.46,0.462,0.007
First_Hypothesis_01114,simulation_27.csv,0.45,0.462,0.007
First_Hypothesis_01114,simulation_28.csv,0.465,0.462,0.007
First_Hypothesis_01114,simulation_29.csv,0.46,0.462,0.007
First_Hypothesis_01114,simulation_3.csv,0.46,0.462,0.007
First_Hypothesis_01114,simulation_4.csv,0.445,0.462,0.007
First_Hypothesis_01114,simulation_5.csv,0.465,0.462,0.007
First_Hypothesis_01114,simulation_6.csv,0.46,0.462,0.007
First_Hypothesis_01114,simulation_7.csv,0.46,0.462,0.007
First_Hypothesis_01114,simulation_8.csv,0.46,0.462,0.007
First_Hypothesis_01114,simulation_9.csv,0.47,0.462,0.007
First_Hypothesis_01115,simulation_0.csv,0.84,0.816,0.009
First_Hypothesis_01115,simulation_1.csv,0.835,0.816,0.009
First_Hypothesis_01115,simulation_10.csv,0.82,0.816,0.009
First_Hypothesis_01115,simulation_11.csv,0.83,0.816,0.009
First_Hypothesis_01115,simulation_12.csv,0.82,0.816,0.009
First_Hypothesis_01115,simulation_13.csv,0.82,0.816,0.009
First_Hypothesis_01115,simulation_14.csv,0.81,0.816,0.009
First_Hypothesis_01115,simulation_15.csv,0.825,0.816,0.009
First_Hypothesis_01115,simulation_16.csv,0.795,0.816,0.009
First_Hypothesis_01115,simulation_17.csv,0.81,0.816,0.009
First_Hypothesis_01115,simulation_18.csv,0.815,0.816,0.009
First_Hypothesis_01115,simulation_19.csv,0.805,0.816,0.009
First_Hypothesis_01115,simulation_2.csv,0.82,0.816,0.009
First_Hypothesis_01115,simulation_20.csv,0.81,0.816,0.009
First_Hypothesis_01115,simulation_21.csv,0.815,0.816,0.009
First_Hypothesis_01115,simulation_22.csv,0.82,0.816,0.009
First_Hypothesis_01115,simulation_23.csv,0.805,0.816,0.009
First_Hypothesis_01115,simulation_24.csv,0.82,0.816,0.009
First_Hypothesis_01115,simulation_25.csv,0.81,0.816,0.009
First_Hypothesis_01115,simulation_26.csv,0.8,0.816,0.009
First_Hypothesis_01115,simulation_27.csv,0.815,0.816,0.009
First_Hypothesis_01115,simulation_28.csv,0.825,0.816,0.009
First_Hypothesis_01115,simulation_29.csv,0.815,0.816,0.009
First_Hypothesis_01115,simulation_3.csv,0.815,0.816,0.009
First_Hypothesis_01115,simulation_4.csv,0.81,0.816,0.009
First_Hypothesis_01115,simulation_5.csv,0.81,0.816,0.009
First_Hypothesis_01115,simulation_6.csv,0.815,0.816,0.009
First_Hypothesis_01115,simulation_7.csv,0.815,0.816,0.009
First_Hypothesis_01115,simulation_8.csv,0.81,0.816,0.009
First_Hypothesis_01115,simulation_9.csv,0.82,0.816,0.009
First_Hypothesis_01116,simulation_0.csv,0.99,0.99,0.001
First_Hypothesis_01116,simulation_1.csv,0.99,0.99,0.001
First_Hypothesis_01116,simulation_10.csv,0.99,0.99,0.001
First_Hypothesis_01116,simulation_11.csv,0.99,0.99,0.001
First_Hypothesis_01116,simulation_12.csv,0.99,0.99,0.001
First_Hypothesis_01116,simulation_13.csv,0.99,0.99,0.001
First_Hypothesis_01116,simulation_14.csv,0.99,0.99,0.001
First_Hypothesis_01116,simulation_15.csv,0.99,0.99,0.001
First_Hypothesis_01116,simulation_16.csv,0.99,0.99,0.001
First_Hypothesis_01116,simulation_17.csv,0.99,0.99,0.001
First_Hypothesis_01116,simulation_18.csv,0.99,0.99,0.001
First_Hypothesis_01116,simulation_19.csv,0.99,0.99,0.001
First_Hypothesis_01116,simulation_2.csv,0.99,0.99,0.001
First_Hypothesis_01116,simulation_20.csv,0.99,0.99,0.001
First_Hypothesis_01116,simulation_21.csv,0.99,0.99,0.001
First_Hypothesis_01116,simulation_22.csv,0.99,0.99,0.001
First_Hypothesis_01116,simulation_23.csv,0.99,0.99,0.001
First_Hypothesis_01116,simulation_24.csv,0.99,0.99,0.001
First_Hypothesis_01116,simulation_25.csv,0.99,0.99,0.001
First_Hypothesis_01116,simulation_26.csv,0.99,0.99,0.001
First_Hypothesis_01116,simulation_27.csv,0.985,0.99,0.001
First_Hypothesis_01116,simulation_28.csv,0.99,0.99,0.001
First_Hypothesis_01116,simulation_29.csv,0.99,0.99,0.001
First_Hypothesis_01116,simulation_3.csv,0.99,0.99,0.001
First_Hypothesis_01116,simulation_4.csv,0.99,0.99,0.001
First_Hypothesis_01116,simulation_5.csv,0.99,0.99,0.001
First_Hypothesis_01116,simulation_6.csv,0.99,0.99,0.001
First_Hypothesis_01116,simulation_7.csv,0.99,0.99,0.001
First_Hypothesis_01116,simulation_8.csv,0.99,0.99,0.001
First_Hypothesis_01116,simulation_9.csv,0.99,0.99,0.001
First_Hypothesis_01117,simulation_0.csv,0.99,0.99,0.0
First_Hypothesis_01117,simulation_1.csv,0.99,0.99,0.0
First_Hypothesis_01117,simulation_10.csv,0.99,0.99,0.0
First_Hypothesis_01117,simulation_11.csv,0.99,0.99,0.0
First_Hypothesis_01117,simulation_12.csv,0.99,0.99,0.0
First_Hypothesis_01117,simulation_13.csv,0.99,0.99,0.0
First_Hypothesis_01117,simulation_14.csv,0.99,0.99,0.0
First_Hypothesis_01117,simulation_15.csv,0.99,0.99,0.0
First_Hypothesis_01117,simulation_16.csv,0.99,0.99,0.0
First_Hypothesis_01117,simulation_17.csv,0.99,0.99,0.0
First_Hypothesis_01117,simulation_18.csv,0.99,0.99,0.0
First_Hypothesis_01117,simulation_19.csv,0.99,0.99,0.0
First_Hypothesis_01117,simulation_2.csv,0.99,0.99,0.0
First_Hypothesis_01117,simulation_20.csv,0.99,0.99,0.0
First_Hypothesis_01117,simulation_21.csv,0.99,0.99,0.0
First_Hypothesis_01117,simulation_22.csv,0.99,0.99,0.0
First_Hypothesis_01117,simulation_23.csv,0.99,0.99,0.0
First_Hypothesis_01117,simulation_24.csv,0.99,0.99,0.0
First_Hypothesis_01117,simulation_25.csv,0.99,0.99,0.0
First_Hypothesis_01117,simulation_26.csv,0.99,0.99,0.0
First_Hypothesis_01117,simulation_27.csv,0.99,0.99,0.0
First_Hypothesis_01117,simulation_28.csv,0.99,0.99,0.0
First_Hypothesis_01117,simulation_29.csv,0.99,0.99,0.0
First_Hypothesis_01117,simulation_3.csv,0.99,0.99,0.0
First_Hypothesis_01117,simulation_4.csv,0.99,0.99,0.0
First_Hypothesis_01117,simulation_5.csv,0.99,0.99,0.0
First_Hypothesis_01117,simulation_6.csv,0.99,0.99,0.0
First_Hypothesis_01117,simulation_7.csv,0.99,0.99,0.0
First_Hypothesis_01117,simulation_8.csv,0.99,0.99,0.0
First_Hypothesis_01117,simulation_9.csv,0.99,0.99,0.0
First_Hypothesis_01118,simulation_0.csv,0.99,0.99,0.0
First_Hypothesis_01118,simulation_1.csv,0.99,0.99,0.0
First_Hypothesis_01118,simulation_10.csv,0.99,0.99,0.0
First_Hypothesis_01118,simulation_11.csv,0.99,0.99,0.0
First_Hypothesis_01118,simulation_12.csv,0.99,0.99,0.0
First_Hypothesis_01118,simulation_13.csv,0.99,0.99,0.0
First_Hypothesis_01118,simulation_14.csv,0.99,0.99,0.0
First_Hypothesis_01118,simulation_15.csv,0.99,0.99,0.0
First_Hypothesis_01118,simulation_16.csv,0.99,0.99,0.0
First_Hypothesis_01118,simulation_17.csv,0.99,0.99,0.0
First_Hypothesis_01118,simulation_18.csv,0.99,0.99,0.0
First_Hypothesis_01118,simulation_19.csv,0.99,0.99,0.0
First_Hypothesis_01118,simulation_2.csv,0.99,0.99,0.0
First_Hypothesis_01118,simulation_20.csv,0.99,0.99,0.0
First_Hypothesis_01118,simulation_21.csv,0.99,0.99,0.0
First_Hypothesis_01118,simulation_22.csv,0.99,0.99,0.0
First_Hypothesis_01118,simulation_23.csv,0.99,0.99,0.0
First_Hypothesis_01118,simulation_24.csv,0.99,0.99,0.0
First_Hypothesis_01118,simulation_25.csv,0.99,0.99,0.0
First_Hypothesis_01118,simulation_26.csv,0.99,0.99,0.0
First_Hypothesis_01118,simulation_27.csv,0.99,0.99,0.0
First_Hypothesis_01118,simulation_28.csv,0.99,0.99,0.0
