run_tag,agent,csv,n_jumps,mean_jump_deg,variance_jump_deg2,std_jump_deg,mean_jump_cos,variance_jump_cos,std_jump_cos,opposite_switch_rate
newoutcome1_00026,a,simulation_a_sim0_round22.csv,999,117.2072,2067.2426,45.4669,84.0648,4430.476,66.5618,0.2122
newoutcome1_00026,a,simulation_a_sim0_round23.csv,999,113.1532,3140.0477,56.0361,82.9216,6088.6821,78.03,0.3313
newoutcome1_00026,a,simulation_a_sim0_round24.csv,999,106.6216,2253.6803,47.4729,69.362,4547.9359,67.4384,0.1782
newoutcome1_00026,a,simulation_a_sim0_round3.csv,999,100.3153,2034.144,45.1015,59.6977,4001.0077,63.2535,0.1261
newoutcome1_00026,a,simulation_a_sim0_round4.csv,999,97.6126,1883.7987,43.4027,56.245,3592.0035,59.9333,0.0901
newoutcome1_00026,a,simulation_a_sim0_round5.csv,999,98.8739,2037.4831,45.1385,59.5546,3832.5483,61.9076,0.1031
newoutcome1_00026,a,simulation_a_sim0_round6.csv,999,98.2883,2008.991,44.8218,58.7219,3761.9714,61.3349,0.0971
newoutcome1_00026,a,simulation_a_sim0_round7.csv,999,105.9459,2026.1333,45.0126,66.0607,4261.4363,65.2797,0.1592
newoutcome1_00026,a,simulation_a_sim0_round8.csv,999,109.5045,2413.2061,49.1244,75.1863,4768.8045,69.0565,0.2022
newoutcome1_00026,a,simulation_a_sim0_round9.csv,999,114.0991,2626.5924,51.2503,81.1808,5375.792,73.3198,0.2763
newoutcome1_00026,b,simulation_b_sim0_round0.csv,999,98.7387,1871.4537,43.2603,56.9392,3654.4923,60.4524,0.0991
newoutcome1_00026,b,simulation_b_sim0_round1.csv,999,106.8018,2349.105,48.4676,71.8969,4528.86,67.2968,0.1712
newoutcome1_00026,b,simulation_b_sim0_round10.csv,999,101.6667,2251.9539,47.4548,63.7124,4323.789,65.7555,0.1461
newoutcome1_00026,b,simulation_b_sim0_round11.csv,999,106.6216,2237.4479,47.3017,69.8034,4469.7024,66.8558,0.1702
newoutcome1_00026,b,simulation_b_sim0_round12.csv,999,106.2613,2216.8445,47.0834,69.7065,4377.4633,66.1624,0.1602
newoutcome1_00026,b,simulation_b_sim0_round13.csv,999,115.4955,2551.1821,50.5092,84.8534,5027.2475,70.9031,0.2533
newoutcome1_00026,b,simulation_b_sim0_round14.csv,999,109.0991,2069.7286,45.4943,73.0639,4186.1384,64.7004,0.1532
newoutcome1_00026,b,simulation_b_sim0_round15.csv,999,100.991,2111.041,45.9461,59.8301,4247.0506,65.1694,0.1512
newoutcome1_00026,b,simulation_b_sim0_round16.csv,999,118.1081,2086.347,45.6765,86.4172,4354.4329,65.9881,0.2112
newoutcome1_00026,b,simulation_b_sim0_round17.csv,999,110.6757,2763.7965,52.5718,77.0301,5524.6262,74.3278,0.2723
newoutcome1_00026,b,simulation_b_sim0_round18.csv,999,105.2252,2008.0404,44.8112,65.1159,4195.4013,64.7719,0.1522
newoutcome1_00026,b,simulation_b_sim0_round19.csv,999,99.9099,2202.6472,46.9324,59.2852,4342.8546,65.9003,0.1552
newoutcome1_00026,b,simulation_b_sim0_round2.csv,999,99.8649,1937.7322,44.0197,59.1627,3775.384,61.4442,0.1061
newoutcome1_00026,b,simulation_b_sim0_round20.csv,999,101.8018,2437.4817,49.3709,64.6196,4663.4184,68.2892,0.1732
newoutcome1_00026,b,simulation_b_sim0_round21.csv,999,105.4505,2477.9532,49.779,70.3982,4744.8874,68.8831,0.1852
newoutcome1_00026,b,simulation_b_sim0_round22.csv,999,111.0811,2489.1608,49.8915,76.5327,5060.8247,71.1395,0.2352
newoutcome1_00026,b,simulation_b_sim0_round23.csv,999,115.1351,2735.8284,52.3051,85.1317,5318.2548,72.9264,0.2763
newoutcome1_00026,b,simulation_b_sim0_round24.csv,999,113.3333,2953.1062,54.3425,83.9968,5584.4812,74.7294,0.2883
newoutcome1_00026,b,simulation_b_sim0_round3.csv,999,103.7838,2216.2799,47.0774,65.3908,4402.3558,66.3503,0.1602
newoutcome1_00026,b,simulation_b_sim0_round4.csv,999,104.6396,2502.375,50.0237,68.95,4815.5098,69.3939,0.1902
newoutcome1_00026,b,simulation_b_sim0_round5.csv,999,108.8288,2558.8474,50.5851,74.8311,5005.9093,70.7525,0.2192
newoutcome1_00026,b,simulation_b_sim0_round6.csv,999,102.6577,1947.8145,44.1341,61.6109,3984.3922,63.122,0.1311
newoutcome1_00026,b,simulation_b_sim0_round7.csv,999,113.1532,2685.5386,51.8222,82.0259,5219.8401,72.2485,0.2563
newoutcome1_00026,b,simulation_b_sim0_round8.csv,999,107.1622,2353.0859,48.5086,70.567,4730.3111,68.7773,0.1942
newoutcome1_00026,b,simulation_b_sim0_round9.csv,999,110.9009,2180.1996,46.6926,76.4659,4370.1012,66.1067,0.1742
newoutcome1_00027,a,simulation_a_sim0_round0.csv,999,101.2162,2375.8991,48.7432,67.2708,4209.5079,64.8807,0.1211
newoutcome1_00027,a,simulation_a_sim0_round1.csv,999,96.5315,2085.7783,45.6703,59.6166,3647.3638,60.3934,0.0721
newoutcome1_00027,a,simulation_a_sim0_round10.csv,999,98.4234,2167.0259,46.5513,61.7359,3880.5669,62.2942,0.0951
newoutcome1_00027,a,simulation_a_sim0_round11.csv,999,102.5676,2798.2357,52.8984,66.9031,5342.5984,73.0931,0.2292
newoutcome1_00027,a,simulation_a_sim0_round12.csv,999,99.5495,1710.5183,41.3584,58.0899,3326.169,57.6729,0.0701
newoutcome1_00027,a,simulation_a_sim0_round13.csv,999,114.4144,3299.1307,57.4381,85.2843,6372.1291,79.8256,0.3634
newoutcome1_00027,a,simulation_a_sim0_round14.csv,999,108.5135,2288.5948,47.8393,70.8125,4789.9198,69.2092,0.2072
newoutcome1_00027,a,simulation_a_sim0_round15.csv,999,111.0811,2769.1708,52.6229,78.615,5427.0705,73.6687,0.2643
newoutcome1_00027,a,simulation_a_sim0_round16.csv,999,103.3333,1847.0441,42.9773,64.887,3585.2403,59.8769,0.0881
newoutcome1_00027,a,simulation_a_sim0_round17.csv,999,121.8919,2098.5214,45.8096,87.5244,5057.2501,71.1143,0.2963
newoutcome1_00027,a,simulation_a_sim0_round18.csv,999,121.6216,2574.2715,50.7373,89.8435,5705.9909,75.538,0.3524
newoutcome1_00027,a,simulation_a_sim0_round19.csv,999,111.036,2420.0428,49.1939,75.2945,5040.7696,70.9984,0.2352
newoutcome1_00027,a,simulation_a_sim0_round2.csv,999,94.3243,1563.9468,39.5468,51.9785,2813.6668,53.044,0.025
newoutcome1_00027,a,simulation_a_sim0_round20.csv,999,105.9459,2606.444,51.0533,68.962,5240.102,72.3885,0.2352
newoutcome1_00027,a,simulation_a_sim0_round21.csv,999,95.4955,1775.631,42.1382,53.9414,3271.0868,57.1934,0.0611
newoutcome1_00027,a,simulation_a_sim0_round22.csv,999,105.7658,1532.7046,39.1498,58.6834,3785.875,61.5295,0.1461
newoutcome1_00027,a,simulation_a_sim0_round23.csv,999,119.0991,2135.1094,46.2072,87.2653,4556.8884,67.5047,0.2352
newoutcome1_00027,a,simulation_a_sim0_round24.csv,999,96.5315,2065.4877,45.4476,56.7879,3816.3053,61.7763,0.1001
newoutcome1_00027,a,simulation_a_sim0_round3.csv,999,96.036,1558.3694,39.4762,52.5201,2956.6153,54.3748,0.045
newoutcome1_00027,a,simulation_a_sim0_round4.csv,999,105.2252,1557.5895,39.4663,65.4442,3195.1004,56.5252,0.0641
newoutcome1_00027,a,simulation_a_sim0_round5.csv,999,91.4865,1541.9014,39.2671,46.9354,2771.1422,52.6416,0.035
newoutcome1_00027,a,simulation_a_sim0_round6.csv,999,107.9279,1699.2092,41.2215,69.5265,3549.2902,59.5759,0.0991
newoutcome1_00027,a,simulation_a_sim0_round7.csv,999,98.6937,1959.4892,44.2661,58.5141,3721.6779,61.0056,0.0971
newoutcome1_00027,a,simulation_a_sim0_round8.csv,999,124.2793,2396.9249,48.9584,96.9236,4905.0251,70.0359,0.3093
newoutcome1_00027,a,simulation_a_sim0_round9.csv,999,132.7477,2941.1147,54.232,108.4761,6334.7137,79.5909,0.5215
newoutcome1_00027,b,simulation_b_sim0_round0.csv,999,90.045,2534.2916,50.3417,53.6319,4381.0403,66.1894,0.1251
newoutcome1_00027,b,simulation_b_sim0_round1.csv,999,103.0631,1829.8367,42.7766,65.8374,3423.84,58.5136,0.0691
newoutcome1_00027,b,simulation_b_sim0_round10.csv,999,131.4865,1903.0737,43.6242,101.4719,4939.1694,70.2792,0.3684
newoutcome1_00027,b,simulation_b_sim0_round11.csv,999,107.1171,2437.8229,49.3743,68.516,5106.4303,71.4593,0.2322
newoutcome1_00027,b,simulation_b_sim0_round12.csv,999,126.4414,2138.351,46.2423,97.4865,4782.0171,69.1521,0.3133
newoutcome1_00027,b,simulation_b_sim0_round13.csv,999,96.3063,2796.8139,52.8849,59.208,5185.6304,72.0113,0.2062
newoutcome1_00027,b,simulation_b_sim0_round14.csv,999,103.018,2259.144,47.5305,65.2596,4394.6572,66.2922,0.1552
newoutcome1_00027,b,simulation_b_sim0_round15.csv,999,114.0991,2399.3379,48.983,80.9553,4913.2088,70.0943,0.2362
newoutcome1_00027,b,simulation_b_sim0_round16.csv,999,107.5676,3351.4922,57.8921,76.9849,6265.9042,79.1575,0.3173
newoutcome1_00027,b,simulation_b_sim0_round17.csv,999,100.5405,2270.8999,47.654,62.1285,4345.3836,65.9195,0.1471
newoutcome1_00027,b,simulation_b_sim0_round18.csv,999,110.2252,2632.0885,51.3039,77.9758,5053.5929,71.0886,0.2272
newoutcome1_00027,b,simulation_b_sim0_round19.csv,999,100.5405,2031.4711,45.0718,60.8108,3936.9828,62.7454,0.1171
newoutcome1_00027,b,simulation_b_sim0_round2.csv,999,101.4414,1500.325,38.734,52.9673,3483.3781,59.0201,0.1221
newoutcome1_00027,b,simulation_b_sim0_round20.csv,999,108.5135,2032.9334,45.0881,69.4024,4378.4618,66.1699,0.1752
newoutcome1_00027,b,simulation_b_sim0_round21.csv,999,105.8559,1797.6886,42.3992,65.5672,3799.5091,61.6402,0.1201
newoutcome1_00027,b,simulation_b_sim0_round22.csv,999,97.973,2133.8379,46.1935,60.147,3881.5407,62.302,0.0991
newoutcome1_00027,b,simulation_b_sim0_round23.csv,999,98.0631,2209.496,47.0053,59.7631,4085.8992,63.921,0.1191
newoutcome1_00027,b,simulation_b_sim0_round24.csv,999,115.9459,2280.442,47.754,83.2463,4737.3863,68.8287,0.2312
newoutcome1_00027,b,simulation_b_sim0_round3.csv,999,124.1892,2683.1095,51.7987,93.7349,5977.4077,77.3137,0.3964
newoutcome1_00027,b,simulation_b_sim0_round4.csv,999,89.1441,1336.4161,36.557,39.9682,2436.5184,49.3611,0.042
newoutcome1_00027,b,simulation_b_sim0_round5.csv,999,101.5315,1502.3114,38.7597,54.3918,3405.8685,58.3598,0.1081
newoutcome1_00027,b,simulation_b_sim0_round6.csv,999,116.982,2109.8955,45.9336,85.3604,4310.0476,65.651,0.2002
newoutcome1_00027,b,simulation_b_sim0_round7.csv,999,98.6486,2019.1139,44.9346,59.4381,3773.639,61.43,0.0971
newoutcome1_00027,b,simulation_b_sim0_round8.csv,999,110.4505,2446.3901,49.461,77.7172,4722.5611,68.7209,0.2002
newoutcome1_00027,b,simulation_b_sim0_round9.csv,999,102.2973,2155.664,46.4291,67.6783,3846.7887,62.0225,0.0951
newoutcome1_00028,a,simulation_a_sim0_round0.csv,999,86.4865,1825.9695,42.7314,43.5118,3132.7665,55.9711,0.0591
newoutcome1_00028,a,simulation_a_sim0_round1.csv,999,94.6396,2395.0604,48.9394,55.7567,4387.7848,66.2404,0.1431
newoutcome1_00028,a,simulation_a_sim0_round10.csv,999,101.8018,1958.624,44.2563,61.0945,3929.112,62.6826,0.1231
newoutcome1_00028,a,simulation_a_sim0_round11.csv,999,108.6486,2074.5748,45.5475,69.8129,4450.739,66.7139,0.1812
newoutcome1_00028,a,simulation_a_sim0_round12.csv,999,90.9459,3004.1394,54.81,52.3543,5557.9338,74.5516,0.2402
newoutcome1_00028,a,simulation_a_sim0_round13.csv,999,111.2613,1523.8084,39.036,71.4847,3551.612,59.5954,0.1151
newoutcome1_00028,a,simulation_a_sim0_round14.csv,999,111.5766,3460.2123,58.8236,82.7242,6512.1594,80.698,0.3584
newoutcome1_00028,a,simulation_a_sim0_round15.csv,999,109.3243,2192.9548,46.829,67.7102,5023.4184,70.8761,0.2412
newoutcome1_00028,a,simulation_a_sim0_round16.csv,999,113.0631,2048.5241,45.2606,71.8614,4975.4101,70.5366,0.2492
newoutcome1_00028,a,simulation_a_sim0_round17.csv,999,104.9099,2486.2644,49.8625,67.2812,4980.447,70.5723,0.2112
newoutcome1_00028,a,simulation_a_sim0_round18.csv,999,92.8829,1148.2438,33.8857,43.7229,2217.6732,47.0922,0.018
newoutcome1_00028,a,simulation_a_sim0_round19.csv,999,112.2523,2588.5095,50.8774,78.6138,5250.5982,72.461,0.2563
newoutcome1_00028,a,simulation_a_sim0_round2.csv,999,94.7297,2102.0311,45.8479,55.0954,3811.9633,61.7411,0.0971
newoutcome1_00028,a,simulation_a_sim0_round20.csv,999,112.3874,2535.8027,50.3568,78.6267,5160.4248,71.8361,0.2492
newoutcome1_00028,a,simulation_a_sim0_round21.csv,999,134.0541,2054.5402,45.327,110.8315,4363.8239,66.0592,0.3684
newoutcome1_00028,a,simulation_a_sim0_round22.csv,999,123.2883,2415.2535,49.1452,89.549,5784.3623,76.055,0.3694
newoutcome1_00028,a,simulation_a_sim0_round23.csv,999,111.2613,2177.1651,46.6601,71.5991,4948.2858,70.3441,0.2362
newoutcome1_00028,a,simulation_a_sim0_round24.csv,999,121.7568,2088.8696,45.7042,87.2311,5045.1592,71.0293,0.2943
newoutcome1_00028,a,simulation_a_sim0_round3.csv,999,98.6036,2241.0591,47.3398,59.1506,4268.6424,65.3348,0.1411
newoutcome1_00028,a,simulation_a_sim0_round4.csv,999,98.2883,2374.2214,48.726,61.0667,4364.9947,66.0681,0.1391
newoutcome1_00028,a,simulation_a_sim0_round5.csv,999,103.964,2308.67,48.0486,66.4348,4533.579,67.3319,0.1692
newoutcome1_00028,a,simulation_a_sim0_round6.csv,999,101.8468,2052.9234,45.3092,62.2933,4040.1363,63.5621,0.1281
newoutcome1_00028,a,simulation_a_sim0_round7.csv,999,120.3604,2672.8159,51.6993,90.7556,5511.2923,74.2381,0.3283
newoutcome1_00028,a,simulation_a_sim0_round8.csv,999,96.5766,1993.8797,44.6529,56.3729,3697.0556,60.8034,0.0921
newoutcome1_00028,a,simulation_a_sim0_round9.csv,999,99.0541,2082.947,45.6393,59.6988,3942.1572,62.7866,0.1131
newoutcome1_00028,b,simulation_b_sim0_round0.csv,999,89.8198,2142.6529,46.2888,48.4342,3833.2483,61.9132,0.1071
newoutcome1_00028,b,simulation_b_sim0_round1.csv,999,94.0541,1858.3979,43.1091,50.3708,3517.9004,59.3119,0.0941
newoutcome1_00028,b,simulation_b_sim0_round10.csv,999,101.8919,1915.9061,43.7711,59.3739,3985.9542,63.1344,0.1361
newoutcome1_00028,b,simulation_b_sim0_round11.csv,999,103.3333,2082.4148,45.6335,63.8243,4185.5866,64.6961,0.1441
newoutcome1_00028,b,simulation_b_sim0_round12.csv,999,99.7748,1870.5154,43.2495,57.5467,3740.7242,61.1615,0.1101
newoutcome1_00028,b,simulation_b_sim0_round13.csv,999,100.8108,1433.2097,37.8578,51.0135,3375.409,58.0983,0.1201
newoutcome1_00028,b,simulation_b_sim0_round14.csv,999,101.5315,1912.1811,43.7285,59.9707,3881.3001,62.3001,0.1221
newoutcome1_00028,b,simulation_b_sim0_round15.csv,999,91.5315,2026.7102,45.019,47.0592,3813.8988,61.7568,0.1251
newoutcome1_00028,b,simulation_b_sim0_round16.csv,999,111.2162,1564.2758,39.5509,71.5371,3625.4032,60.2113,0.1211
newoutcome1_00028,b,simulation_b_sim0_round17.csv,999,90.7207,2028.5382,45.0393,46.2338,3785.3476,61.5252,0.1231
newoutcome1_00028,b,simulation_b_sim0_round18.csv,999,111.982,2064.8053,45.4401,70.0721,4990.3386,70.6423,0.2482
newoutcome1_00028,b,simulation_b_sim0_round19.csv,999,112.3874,2547.977,50.4775,78.6515,5183.7893,71.9985,0.2513
newoutcome1_00028,b,simulation_b_sim0_round2.csv,999,97.7027,2385.624,48.8428,59.5752,4436.1832,66.6047,0.1481
newoutcome1_00028,b,simulation_b_sim0_round20.csv,999,123.7838,2915.6286,53.9966,98.5135,5661.3121,75.2417,0.3754
newoutcome1_00028,b,simulation_b_sim0_round21.csv,999,122.7928,2924.8578,54.082,96.964,5690.5929,75.436,0.3684
newoutcome1_00028,b,simulation_b_sim0_round22.csv,999,112.4775,2535.8149,50.3569,78.7168,5166.6529,71.8794,0.2503
newoutcome1_00028,b,simulation_b_sim0_round23.csv,999,112.1622,2462.655,49.6251,77.3187,5111.3535,71.4937,0.2452
newoutcome1_00028,b,simulation_b_sim0_round24.csv,999,120.2703,2487.5521,49.8754,86.7568,5637.4809,75.0832,0.3363
newoutcome1_00028,b,simulation_b_sim0_round3.csv,999,96.6216,1983.1393,44.5325,54.7474,3792.7761,61.5855,0.1091
newoutcome1_00028,b,simulation_b_sim0_round4.csv,999,94.4595,1796.1003,42.3804,51.1381,3380.5677,58.1426,0.0801
newoutcome1_00028,b,simulation_b_sim0_round5.csv,999,99.955,1996.8166,44.6858,58.0637,3998.0731,63.2303,0.1311
newoutcome1_00028,b,simulation_b_sim0_round6.csv,999,104.4595,2239.7877,47.3264,68.0039,4312.8909,65.6726,0.1481
newoutcome1_00028,b,simulation_b_sim0_round7.csv,999,99.1441,2089.4221,45.7102,60.1234,3934.2266,62.7234,0.1111
newoutcome1_00028,b,simulation_b_sim0_round8.csv,999,107.4775,2104.7527,45.8776,66.5597,4630.8199,68.0501,0.1992
newoutcome1_00028,b,simulation_b_sim0_round9.csv,999,102.7027,2171.8965,46.6036,63.0147,4356.7413,66.0056,0.1582
newoutcome1_00029,a,simulation_a_sim0_round0.csv,999,95.6306,2035.8745,45.1207,55.5311,3738.7198,61.1451,0.0941
newoutcome1_00029,a,simulation_a_sim0_round1.csv,999,104.5946,2379.9207,48.7844,67.6341,4670.2626,68.3393,0.1812
newoutcome1_00029,a,simulation_a_sim0_round10.csv,999,109.1892,1826.8469,42.7416,72.1245,3775.6827,61.4466,0.1201
newoutcome1_00029,a,simulation_a_sim0_round11.csv,999,102.2523,2252.1367,47.4567,64.1397,4369.0259,66.0986,0.1522
newoutcome1_00029,a,simulation_a_sim0_round12.csv,999,101.8919,2301.4272,47.9732,63.5689,4474.097,66.8887,0.1612
newoutcome1_00029,a,simulation_a_sim0_round13.csv,999,112.2973,2515.4837,50.1546,77.3981,5241.0895,72.3954,0.2573
newoutcome1_00029,a,simulation_a_sim0_round14.csv,999,120.1802,2643.1539,51.4116,90.6576,5421.6731,73.632,0.3193
newoutcome1_00029,a,simulation_a_sim0_round15.csv,999,104.8649,2404.4156,49.0348,66.8189,4840.1029,69.5708,0.2002
newoutcome1_00029,a,simulation_a_sim0_round16.csv,999,114.8198,2035.3382,45.1147,79.8436,4401.2323,66.3418,0.1972
newoutcome1_00029,a,simulation_a_sim0_round17.csv,999,106.036,1986.7262,44.5727,66.2757,4171.0583,64.5837,0.1512
newoutcome1_00029,a,simulation_a_sim0_round18.csv,999,107.1171,2466.2298,49.6611,70.3234,4991.1853,70.6483,0.2172
newoutcome1_00029,a,simulation_a_sim0_round19.csv,999,109.0991,2345.6806,48.4322,73.6553,4718.5431,68.6917,0.1982
newoutcome1_00029,a,simulation_a_sim0_round2.csv,999,104.2342,2394.3779,48.9324,67.8785,4624.1795,68.0013,0.1742
newoutcome1_00029,a,simulation_a_sim0_round20.csv,999,107.5676,2109.7086,45.9316,70.0978,4318.5161,65.7154,0.1622
newoutcome1_00029,a,simulation_a_sim0_round21.csv,999,100.4505,2151.0494,46.3794,59.8121,4262.0167,65.2841,0.1491
newoutcome1_00029,a,simulation_a_sim0_round22.csv,999,117.8829,2153.7548,46.4086,83.2255,4862.7278,69.7333,0.2543
newoutcome1_00029,a,simulation_a_sim0_round23.csv,999,123.018,2522.4706,50.2242,93.0139,5462.9815,73.912,0.3433
newoutcome1_00029,a,simulation_a_sim0_round24.csv,999,110.0901,2112.0159,45.9567,73.3286,4420.6442,66.4879,0.1792
newoutcome1_00029,a,simulation_a_sim0_round3.csv,999,104.5946,2144.5499,46.3093,66.206,4295.2108,65.5379,0.1532
newoutcome1_00029,a,simulation_a_sim0_round4.csv,999,104.7297,2564.6563,50.6424,67.7407,5078.8959,71.2664,0.2172
newoutcome1_00029,a,simulation_a_sim0_round5.csv,999,101.982,2059.8454,45.3855,63.2522,3993.0577,63.1906,0.1211
newoutcome1_00029,a,simulation_a_sim0_round6.csv,999,114.2793,2451.484,49.5125,81.3912,5007.4981,70.7637,0.2452
newoutcome1_00029,a,simulation_a_sim0_round7.csv,999,101.036,2002.5077,44.7494,60.5862,3959.3376,62.9233,0.1231
newoutcome1_00029,a,simulation_a_sim0_round8.csv,999,106.0811,2267.3171,47.6164,69.4262,4485.2487,66.972,0.1692
newoutcome1_00029,a,simulation_a_sim0_round9.csv,999,104.9099,2303.6492,47.9963,68.3328,4487.5317,66.989,0.1652
newoutcome1_00029,b,simulation_b_sim0_round0.csv,999,106.3063,2477.1245,49.7707,69.9393,4922.724,70.1621,0.2072
newoutcome1_00029,b,simulation_b_sim0_round1.csv,999,98.8739,2159.2266,46.4675,57.7565,4231.8019,65.0523,0.1461
newoutcome1_00029,b,simulation_b_sim0_round10.csv,999,106.7568,2141.6251,46.2777,68.0056,4458.4993,66.772,0.1752
newoutcome1_00029,b,simulation_b_sim0_round11.csv,999,111.2613,2371.9547,48.7027,75.643,4939.2878,70.2801,0.2272
newoutcome1_00029,b,simulation_b_sim0_round12.csv,999,108.018,2320.9175,48.1759,71.0586,4752.0597,68.9352,0.2002
newoutcome1_00029,b,simulation_b_sim0_round13.csv,999,105.3604,2233.1866,47.2566,66.8767,4541.6823,67.392,0.1772
newoutcome1_00029,b,simulation_b_sim0_round14.csv,999,106.8468,2309.0356,48.0524,71.4886,4491.4522,67.0183,0.1692
newoutcome1_00029,b,simulation_b_sim0_round15.csv,999,110.3604,2762.5454,52.5599,75.8697,5595.8391,74.8053,0.2783
newoutcome1_00029,b,simulation_b_sim0_round16.csv,999,97.2973,1862.127,43.1524,55.2377,3578.1059,59.8173,0.0921
newoutcome1_00029,b,simulation_b_sim0_round17.csv,999,110.0901,2850.5931,53.3909,76.9969,5612.303,74.9153,0.2763
newoutcome1_00029,b,simulation_b_sim0_round18.csv,999,114.3243,2008.9869,44.8217,79.6313,4273.3036,65.3705,0.1832
newoutcome1_00029,b,simulation_b_sim0_round19.csv,999,113.6036,2027.3317,45.0259,80.1594,4112.1044,64.1257,0.1642
newoutcome1_00029,b,simulation_b_sim0_round2.csv,999,100.4054,1991.6942,44.6284,59.7562,3916.9018,62.5852,0.1191
newoutcome1_00029,b,simulation_b_sim0_round20.csv,999,115.4054,1959.2293,44.2632,81.6593,4133.8007,64.2946,0.1762
newoutcome1_00029,b,simulation_b_sim0_round21.csv,999,105.8559,2187.2678,46.7682,68.1396,4401.3039,66.3423,0.1642
newoutcome1_00029,b,simulation_b_sim0_round22.csv,999,112.6126,2300.4319,47.9628,78.9806,4653.6031,68.2173,0.2062
newoutcome1_00029,b,simulation_b_sim0_round23.csv,999,112.7027,2069.0909,45.4873,76.3758,4469.105,66.8514,0.1942
newoutcome1_00029,b,simulation_b_sim0_round24.csv,999,109.1892,2674.9932,51.7203,75.3042,5266.0677,72.5677,0.2432
newoutcome1_00029,b,simulation_b_sim0_round3.csv,999,107.5676,2211.1615,47.023,70.0506,4532.7465,67.3257,0.1812
newoutcome1_00029,b,simulation_b_sim0_round4.csv,999,102.7477,2103.79,45.8671,65.9587,3957.9921,62.9126,0.1131
newoutcome1_00029,b,simulation_b_sim0_round5.csv,999,106.5766,2131.4047,46.1671,67.7792,4429.0276,66.5509,0.1722
newoutcome1_00029,b,simulation_b_sim0_round6.csv,999,108.1532,2147.6128,46.3423,69.934,4513.1902,67.1803,0.1832
newoutcome1_00029,b,simulation_b_sim0_round7.csv,999,99.955,1935.9449,43.9994,59.3631,3767.8342,61.3827,0.1051
newoutcome1_00029,b,simulation_b_sim0_round8.csv,999,99.9099,1784.6612,42.2453,56.5957,3642.6738,60.3546,0.1071
newoutcome1_00029,b,simulation_b_sim0_round9.csv,999,108.2432,2399.9919,48.9897,72.5231,4810.0395,69.3544,0.2032
newoutcome1_00030,a,simulation_a_sim0_round0.csv,999,101.5315,2261.1791,47.5519,62.579,4421.422,66.4938,0.1582
newoutcome1_00030,a,simulation_a_sim0_round1.csv,999,95.1802,2393.8052,48.9265,58.3613,4254.3407,65.2253,0.1221
newoutcome1_00030,a,simulation_a_sim0_round10.csv,999,105.6306,2841.636,53.307,70.2758,5568.965,74.6255,0.2583
newoutcome1_00030,a,simulation_a_sim0_round11.csv,999,106.0811,2413.4093,49.1265,64.2082,5282.4742,72.6806,0.2553
newoutcome1_00030,a,simulation_a_sim0_round12.csv,999,120.991,2727.4238,52.2247,92.2004,5563.2208,74.587,0.3383
newoutcome1_00030,a,simulation_a_sim0_round13.csv,999,103.2883,2609.1413,51.0798,64.7792,5230.9477,72.3253,0.2312
newoutcome1_00030,a,simulation_a_sim0_round14.csv,999,110.4505,2714.2257,52.0982,76.2164,5469.1046,73.9534,0.2673
newoutcome1_00030,a,simulation_a_sim0_round15.csv,999,133.1081,1603.4312,40.0429,101.9323,4657.5919,68.2466,0.3554
newoutcome1_00030,a,simulation_a_sim0_round16.csv,999,124.5495,1688.4241,41.0904,92.9772,4028.8609,63.4733,0.2282
newoutcome1_00030,a,simulation_a_sim0_round17.csv,999,117.4775,2117.378,46.015,82.9895,4729.6409,68.7724,0.2402
newoutcome1_00030,a,simulation_a_sim0_round18.csv,999,102.8829,3522.6927,59.3523,70.8603,6567.1846,81.0382,0.3263
newoutcome1_00030,a,simulation_a_sim0_round19.csv,999,133.9189,1751.9363,41.8561,107.9186,4191.4093,64.7411,0.3403
newoutcome1_00030,a,simulation_a_sim0_round2.csv,999,99.4595,2284.427,47.7957,59.1434,4471.5268,66.8695,0.1642
newoutcome1_00030,a,simulation_a_sim0_round20.csv,999,102.4324,2702.1936,51.9826,64.4578,5336.8346,73.0536,0.2362
newoutcome1_00030,a,simulation_a_sim0_round21.csv,999,102.5225,1908.6105,43.6876,61.3569,3901.3891,62.4611,0.1241
newoutcome1_00030,a,simulation_a_sim0_round22.csv,999,111.1712,2485.3504,49.8533,75.9325,5135.5617,71.6628,0.2432
newoutcome1_00030,a,simulation_a_sim0_round23.csv,999,131.7568,1316.4748,36.2833,102.8226,3526.7362,59.3863,0.2513
newoutcome1_00030,a,simulation_a_sim0_round24.csv,999,104.3243,2099.6182,45.8216,64.8153,4282.5696,65.4413,0.1552
newoutcome1_00030,a,simulation_a_sim0_round3.csv,999,109.4595,2303.3648,47.9934,72.4718,4813.2923,69.3779,0.2112
newoutcome1_00030,a,simulation_a_sim0_round4.csv,999,97.027,1671.2127,40.8805,54.7735,3166.3189,56.2701,0.0571
newoutcome1_00030,a,simulation_a_sim0_round5.csv,999,105.0901,2371.2845,48.6958,67.8149,4710.0523,68.6298,0.1872
newoutcome1_00030,a,simulation_a_sim0_round6.csv,999,100.4054,2154.0188,46.4114,61.3025,4143.3372,64.3688,0.1321
newoutcome1_00030,a,simulation_a_sim0_round7.csv,999,103.4234,2116.5249,46.0057,64.6328,4201.7125,64.8206,0.1431
newoutcome1_00030,a,simulation_a_sim0_round8.csv,999,106.5766,2334.3105,48.3147,71.2465,4527.186,67.2844,0.1712
