tag,git_commit,steps,n_simulations,seed,activation_check,activation_check_params,decay,decay_params,growth,growth_params,influence,influence_params,starting_values,starting_values_params
uni_bi_series_cos_00216,c34b460f1,1000000,1000,1,42,linear_check,{},cos_decay,"{'motive_focus': 0, 'amplitude': 0.025, 'elevation': 0.05}",flat_growth,{'growth_rate': 2},uni_bi_influence,"{'motive_focus': (1, 7), 'conflict_strength': -0.15, 'unilateral': False}",random_starting_values,"{'low': 0, 'high': 1}"
uni_bi_series_cos_00217,c34b460f1,1000000,1000,1,42,linear_check,{},cos_decay,"{'motive_focus': 1, 'amplitude': 0.025, 'elevation': 0.05}",flat_growth,{'growth_rate': 2},uni_bi_influence,"{'motive_focus': (1, 7), 'conflict_strength': -0.15, 'unilateral': False}",random_starting_values,"{'low': 0, 'high': 1}"
uni_bi_series_cos_00218,c34b460f1,1000000,1000,1,42,linear_check,{},cos_decay,"{'motive_focus': 2, 'amplitude': 0.025, 'elevation': 0.05}",flat_growth,{'growth_rate': 2},uni_bi_influence,"{'motive_focus': (1, 7), 'conflict_strength': -0.15, 'unilateral': False}",random_starting_values,"{'low': 0, 'high': 1}"
uni_bi_series_cos_00219,c34b460f1,1000000,1000,1,42,linear_check,{},cos_decay,"{'motive_focus': 3, 'amplitude': 0.025, 'elevation': 0.05}",flat_growth,{'growth_rate': 2},uni_bi_influence,"{'motive_focus': (1, 7), 'conflict_strength': -0.15, 'unilateral': False}",random_starting_values,"{'low': 0, 'high': 1}"
uni_bi_series_cos_00220,c34b460f1,1000000,1000,1,42,linear_check,{},cos_decay,"{'motive_focus': 4, 'amplitude': 0.025, 'elevation': 0.05}",flat_growth,{'growth_rate': 2},uni_bi_influence,"{'motive_focus': (1, 7), 'conflict_strength': -0.15, 'unilateral': False}",random_starting_values,"{'low': 0, 'high': 1}"
uni_bi_series_cos_00221,c34b460f1,1000000,1000,1,42,linear_check,{},cos_decay,"{'motive_focus': 5, 'amplitude': 0.025, 'elevation': 0.05}",flat_growth,{'growth_rate': 2},uni_bi_influence,"{'motive_focus': (1, 7), 'conflict_strength': -0.15, 'unilateral': False}",random_starting_values,"{'low': 0, 'high': 1}"
uni_bi_series_cos_00222,c34b460f1,1000000,1000,1,42,linear_check,{},cos_decay,"{'motive_focus': 6, 'amplitude': 0.025, 'elevation': 0.05}",flat_growth,{'growth_rate': 2},uni_bi_influence,"{'motive_focus': (1, 7), 'conflict_strength': -0.15, 'unilateral': False}",random_starting_values,"{'low': 0, 'high': 1}"
uni_bi_series_cos_00223,c34b460f1,1000000,1000,1,42,linear_check,{},cos_decay,"{'motive_focus': 7, 'amplitude': 0.025, 'elevation': 0.05}",flat_growth,{'growth_rate': 2},uni_bi_influence,"{'motive_focus': (1, 7), 'conflict_strength': -0.15, 'unilateral': False}",random_starting_values,"{'low': 0, 'high': 1}"
uni_bi_series_cos_00224,c34b460f1,1000000,1000,1,42,linear_check,{},cos_decay,"{'motive_focus': 0, 'amplitude': 0.025, 'elevation': 0.05}",flat_growth,{'growth_rate': 2},uni_bi_influence,"{'motive_focus': (2, 0), 'conflict_strength': -0.15, 'unilateral': True}",random_starting_values,"{'low': 0, 'high': 1}"
uni_bi_series_cos_00225,c34b460f1,1000000,1000,1,42,linear_check,{},cos_decay,"{'motive_focus': 1, 'amplitude': 0.025, 'elevation': 0.05}",flat_growth,{'growth_rate': 2},uni_bi_influence,"{'motive_focus': (2, 0), 'conflict_strength': -0.15, 'unilateral': True}",random_starting_values,"{'low': 0, 'high': 1}"
uni_bi_series_cos_00226,c34b460f1,1000000,1000,1,42,linear_check,{},cos_decay,"{'motive_focus': 2, 'amplitude': 0.025, 'elevation': 0.05}",flat_growth,{'growth_rate': 2},uni_bi_influence,"{'motive_focus': (2, 0), 'conflict_strength': -0.15, 'unilateral': True}",random_starting_values,"{'low': 0, 'high': 1}"
uni_bi_series_cos_00227,c34b460f1,1000000,1000,1,42,linear_check,{},cos_decay,"{'motive_focus': 3, 'amplitude': 0.025, 'elevation': 0.05}",flat_growth,{'growth_rate': 2},uni_bi_influence,"{'motive_focus': (2, 0), 'conflict_strength': -0.15, 'unilateral': True}",random_starting_values,"{'low': 0, 'high': 1}"
uni_bi_series_cos_00228,c34b460f1,1000000,1000,1,42,linear_check,{},cos_decay,"{'motive_focus': 4, 'amplitude': 0.025, 'elevation': 0.05}",flat_growth,{'growth_rate': 2},uni_bi_influence,"{'motive_focus': (2, 0), 'conflict_strength': -0.15, 'unilateral': True}",random_starting_values,"{'low': 0, 'high': 1}"
uni_bi_series_cos_00229,c34b460f1,1000000,1000,1,42,linear_check,{},cos_decay,"{'motive_focus': 5, 'amplitude': 0.025, 'elevation': 0.05}",flat_growth,{'growth_rate': 2},uni_bi_influence,"{'motive_focus': (2, 0), 'conflict_strength': -0.15, 'unilateral': True}",random_starting_values,"{'low': 0, 'high': 1}"
uni_bi_series_cos_00230,c34b460f1,1000000,1000,1,42,linear_check,{},cos_decay,"{'motive_focus': 6, 'amplitude': 0.025, 'elevation': 0.05}",flat_growth,{'growth_rate': 2},uni_bi_influence,"{'motive_focus': (2, 0), 'conflict_strength': -0.15, 'unilateral': True}",random_starting_values,"{'low': 0, 'high': 1}"
uni_bi_series_cos_00231,c34b460f1,1000000,1000,1,42,linear_check,{},cos_decay,"{'motive_focus': 7, 'amplitude': 0.025, 'elevation': 0.05}",flat_growth,{'growth_rate': 2},uni_bi_influence,"{'motive_focus': (2, 0), 'conflict_strength': -0.15, 'unilateral': True}",random_starting_values,"{'low': 0, 'high': 1}"
uni_bi_series_cos_00232,c34b460f1,1000000,1000,1,42,linear_check,{},cos_decay,"{'motive_focus': 0, 'amplitude': 0.025, 'elevation': 0.05}",flat_growth,{'growth_rate': 2},uni_bi_influence,"{'motive_focus': (2, 0), 'conflict_strength': -0.15, 'unilateral': False}",random_starting_values,"{'low': 0, 'high': 1}"
uni_bi_series_cos_00233,c34b460f1,1000000,1000,1,42,linear_check,{},cos_decay,"{'motive_focus': 1, 'amplitude': 0.025, 'elevation': 0.05}",flat_growth,{'growth_rate': 2},uni_bi_influence,"{'motive_focus': (2, 0), 'conflict_strength': -0.15, 'unilateral': False}",random_starting_values,"{'low': 0, 'high': 1}"
uni_bi_series_cos_00234,c34b460f1,1000000,1000,1,42,linear_check,{},cos_decay,"{'motive_focus': 2, 'amplitude': 0.025, 'elevation': 0.05}",flat_growth,{'growth_rate': 2},uni_bi_influence,"{'motive_focus': (2, 0), 'conflict_strength': -0.15, 'unilateral': False}",random_starting_values,"{'low': 0, 'high': 1}"
uni_bi_series_cos_00235,c34b460f1,1000000,1000,1,42,linear_check,{},cos_decay,"{'motive_focus': 3, 'amplitude': 0.025, 'elevation': 0.05}",flat_growth,{'growth_rate': 2},uni_bi_influence,"{'motive_focus': (2, 0), 'conflict_strength': -0.15, 'unilateral': False}",random_starting_values,"{'low': 0, 'high': 1}"
uni_bi_series_cos_00236,c34b460f1,1000000,1000,1,42,linear_check,{},cos_decay,"{'motive_focus': 4, 'amplitude': 0.025, 'elevation': 0.05}",flat_growth,{'growth_rate': 2},uni_bi_influence,"{'motive_focus': (2, 0), 'conflict_strength': -0.15, 'unilateral': False}",random_starting_values,"{'low': 0, 'high': 1}"
uni_bi_series_cos_00237,c34b460f1,1000000,1000,1,42,linear_check,{},cos_decay,"{'motive_focus': 5, 'amplitude': 0.025, 'elevation': 0.05}",flat_growth,{'growth_rate': 2},uni_bi_influence,"{'motive_focus': (2, 0), 'conflict_strength': -0.15, 'unilateral': False}",random_starting_values,"{'low': 0, 'high': 1}"
uni_bi_series_cos_00238,c34b460f1,1000000,1000,1,42,linear_check,{},cos_decay,"{'motive_focus': 6, 'amplitude': 0.025, 'elevation': 0.05}",flat_growth,{'growth_rate': 2},uni_bi_influence,"{'motive_focus': (2, 0), 'conflict_strength': -0.15, 'unilateral': False}",random_starting_values,"{'low': 0, 'high': 1}"
uni_bi_series_cos_00239,c34b460f1,1000000,1000,1,42,linear_check,{},cos_decay,"{'motive_focus': 7, 'amplitude': 0.025, 'elevation': 0.05}",flat_growth,{'growth_rate': 2},uni_bi_influence,"{'motive_focus': (2, 0), 'conflict_strength': -0.15, 'unilateral': False}",random_starting_values,"{'low': 0, 'high': 1}"
uni_bi_series_cos_00240,c34b460f1,1000000,1000,1,42,linear_check,{},cos_decay,"{'motive_focus': 0, 'amplitude': 0.025, 'elevation': 0.05}",flat_growth,{'growth_rate': 2},uni_bi_influence,"{'motive_focus': (2, 1), 'conflict_strength': -0.15, 'unilateral': True}",random_starting_values,"{'low': 0, 'high': 1}"
uni_bi_series_cos_00241,c34b460f1,1000000,1000,1,42,linear_check,{},cos_decay,"{'motive_focus': 1, 'amplitude': 0.025, 'elevation': 0.05}",flat_growth,{'growth_rate': 2},uni_bi_influence,"{'motive_focus': (2, 1), 'conflict_strength': -0.15, 'unilateral': True}",random_starting_values,"{'low': 0, 'high': 1}"
uni_bi_series_cos_00242,c34b460f1,1000000,1000,1,42,linear_check,{},cos_decay,"{'motive_focus': 2, 'amplitude': 0.025, 'elevation': 0.05}",flat_growth,{'growth_rate': 2},uni_bi_influence,"{'motive_focus': (2, 1), 'conflict_strength': -0.15, 'unilateral': True}",random_starting_values,"{'low': 0, 'high': 1}"
uni_bi_series_cos_00243,c34b460f1,1000000,1000,1,42,linear_check,{},cos_decay,"{'motive_focus': 3, 'amplitude': 0.025, 'elevation': 0.05}",flat_growth,{'growth_rate': 2},uni_bi_influence,"{'motive_focus': (2, 1), 'conflict_strength': -0.15, 'unilateral': True}",random_starting_values,"{'low': 0, 'high': 1}"
uni_bi_series_cos_00244,c34b460f1,1000000,1000,1,42,linear_check,{},cos_decay,"{'motive_focus': 4, 'amplitude': 0.025, 'elevation': 0.05}",flat_growth,{'growth_rate': 2},uni_bi_influence,"{'motive_focus': (2, 1), 'conflict_strength': -0.15, 'unilateral': True}",random_starting_values,"{'low': 0, 'high': 1}"
uni_bi_series_cos_00245,c34b460f1,1000000,1000,1,42,linear_check,{},cos_decay,"{'motive_focus': 5, 'amplitude': 0.025, 'elevation': 0.05}",flat_growth,{'growth_rate': 2},uni_bi_influence,"{'motive_focus': (2, 1), 'conflict_strength': -0.15, 'unilateral': True}",random_starting_values,"{'low': 0, 'high': 1}"
uni_bi_series_cos_00246,c34b460f1,1000000,1000,1,42,linear_check,{},cos_decay,"{'motive_focus': 6, 'amplitude': 0.025, 'elevation': 0.05}",flat_growth,{'growth_rate': 2},uni_bi_influence,"{'motive_focus': (2, 1), 'conflict_strength': -0.15, 'unilateral': True}",random_starting_values,"{'low': 0, 'high': 1}"
uni_bi_series_cos_00247,c34b460f1,1000000,1000,1,42,linear_check,{},cos_decay,"{'motive_focus': 7, 'amplitude': 0.025, 'elevation': 0.05}",flat_growth,{'growth_rate': 2},uni_bi_influence,"{'motive_focus': (2, 1), 'conflict_strength': -0.15, 'unilateral': True}",random_starting_values,"{'low': 0, 'high': 1}"
uni_bi_series_cos_00248,c34b460f1,1000000,1000,1,42,linear_check,{},cos_decay,"{'motive_focus': 0, 'amplitude': 0.025, 'elevation': 0.05}",flat_growth,{'growth_rate': 2},uni_bi_influence,"{'motive_focus': (2, 1), 'conflict_strength': -0.15, 'unilateral': False}",random_starting_values,"{'low': 0, 'high': 1}"
uni_bi_series_cos_00249,c34b460f1,1000000,1000,1,42,linear_check,{},cos_decay,"{'motive_focus': 1, 'amplitude': 0.025, 'elevation': 0.05}",flat_growth,{'growth_rate': 2},uni_bi_influence,"{'motive_focus': (2, 1), 'conflict_strength': -0.15, 'unilateral': False}",random_starting_values,"{'low': 0, 'high': 1}"
uni_bi_series_cos_00250,c34b460f1,1000000,1000,1,42,linear_check,{},cos_decay,"{'motive_focus': 2, 'amplitude': 0.025, 'elevation': 0.05}",flat_growth,{'growth_rate': 2},uni_bi_influence,"{'motive_focus': (2, 1), 'conflict_strength': -0.15, 'unilateral': False}",random_starting_values,"{'low': 0, 'high': 1}"
uni_bi_series_cos_00251,c34b460f1,1000000,1000,1,42,linear_check,{},cos_decay,"{'motive_focus': 3, 'amplitude': 0.025, 'elevation': 0.05}",flat_growth,{'growth_rate': 2},uni_bi_influence,"{'motive_focus': (2, 1), 'conflict_strength': -0.15, 'unilateral': False}",random_starting_values,"{'low': 0, 'high': 1}"
uni_bi_series_cos_00252,c34b460f1,1000000,1000,1,42,linear_check,{},cos_decay,"{'motive_focus': 4, 'amplitude': 0.025, 'elevation': 0.05}",flat_growth,{'growth_rate': 2},uni_bi_influence,"{'motive_focus': (2, 1), 'conflict_strength': -0.15, 'unilateral': False}",random_starting_values,"{'low': 0, 'high': 1}"
uni_bi_series_cos_00253,c34b460f1,1000000,1000,1,42,linear_check,{},cos_decay,"{'motive_focus': 5, 'amplitude': 0.025, 'elevation': 0.05}",flat_growth,{'growth_rate': 2},uni_bi_influence,"{'motive_focus': (2, 1), 'conflict_strength': -0.15, 'unilateral': False}",random_starting_values,"{'low': 0, 'high': 1}"
uni_bi_series_cos_00254,c34b460f1,1000000,1000,1,42,linear_check,{},cos_decay,"{'motive_focus': 6, 'amplitude': 0.025, 'elevation': 0.05}",flat_growth,{'growth_rate': 2},uni_bi_influence,"{'motive_focus': (2, 1), 'conflict_strength': -0.15, 'unilateral': False}",random_starting_values,"{'low': 0, 'high': 1}"
uni_bi_series_cos_00255,c34b460f1,1000000,1000,1,42,linear_check,{},cos_decay,"{'motive_focus': 7, 'amplitude': 0.025, 'elevation': 0.05}",flat_growth,{'growth_rate': 2},uni_bi_influence,"{'motive_focus': (2, 1), 'conflict_strength': -0.15, 'unilateral': False}",random_starting_values,"{'low': 0, 'high': 1}"
uni_bi_series_cos_00256,c34b460f1,1000000,1000,1,42,linear_check,{},cos_decay,"{'motive_focus': 0, 'amplitude': 0.025, 'elevation': 0.05}",flat_growth,{'growth_rate': 2},uni_bi_influence,"{'motive_focus': (2, 3), 'conflict_strength': -0.15, 'unilateral': True}",random_starting_values,"{'low': 0, 'high': 1}"
uni_bi_series_cos_00257,c34b460f1,1000000,1000,1,42,linear_check,{},cos_decay,"{'motive_focus': 1, 'amplitude': 0.025, 'elevation': 0.05}",flat_growth,{'growth_rate': 2},uni_bi_influence,"{'motive_focus': (2, 3), 'conflict_strength': -0.15, 'unilateral': True}",random_starting_values,"{'low': 0, 'high': 1}"
uni_bi_series_cos_00258,c34b460f1,1000000,1000,1,42,linear_check,{},cos_decay,"{'motive_focus': 2, 'amplitude': 0.025, 'elevation': 0.05}",flat_growth,{'growth_rate': 2},uni_bi_influence,"{'motive_focus': (2, 3), 'conflict_strength': -0.15, 'unilateral': True}",random_starting_values,"{'low': 0, 'high': 1}"
uni_bi_series_cos_00259,c34b460f1,1000000,1000,1,42,linear_check,{},cos_decay,"{'motive_focus': 3, 'amplitude': 0.025, 'elevation': 0.05}",flat_growth,{'growth_rate': 2},uni_bi_influence,"{'motive_focus': (2, 3), 'conflict_strength': -0.15, 'unilateral': True}",random_starting_values,"{'low': 0, 'high': 1}"
uni_bi_series_cos_00260,c34b460f1,1000000,1000,1,42,linear_check,{},cos_decay,"{'motive_focus': 4, 'amplitude': 0.025, 'elevation': 0.05}",flat_growth,{'growth_rate': 2},uni_bi_influence,"{'motive_focus': (2, 3), 'conflict_strength': -0.15, 'unilateral': True}",random_starting_values,"{'low': 0, 'high': 1}"
uni_bi_series_cos_00261,c34b460f1,1000000,1000,1,42,linear_check,{},cos_decay,"{'motive_focus': 5, 'amplitude': 0.025, 'elevation': 0.05}",flat_growth,{'growth_rate': 2},uni_bi_influence,"{'motive_focus': (2, 3), 'conflict_strength': -0.15, 'unilateral': True}",random_starting_values,"{'low': 0, 'high': 1}"
uni_bi_series_cos_00262,c34b460f1,1000000,1000,1,42,linear_check,{},cos_decay,"{'motive_focus': 6, 'amplitude': 0.025, 'elevation': 0.05}",flat_growth,{'growth_rate': 2},uni_bi_influence,"{'motive_focus': (2, 3), 'conflict_strength': -0.15, 'unilateral': True}",random_starting_values,"{'low': 0, 'high': 1}"
uni_bi_series_cos_00263,c34b460f1,1000000,1000,1,42,linear_check,{},cos_decay,"{'motive_focus': 7, 'amplitude': 0.025, 'elevation': 0.05}",flat_growth,{'growth_rate': 2},uni_bi_influence,"{'motive_focus': (2, 3), 'conflict_strength': -0.15, 'unilateral': True}",random_starting_values,"{'low': 0, 'high': 1}"
uni_bi_series_cos_00264,c34b460f1,1000000,1000,1,42,linear_check,{},cos_decay,"{'motive_focus': 0, 'amplitude': 0.025, 'elevation': 0.05}",flat_growth,{'growth_rate': 2},uni_bi_influence,"{'motive_focus': (2, 3), 'conflict_strength': -0.15, 'unilateral': False}",random_starting_values,"{'low': 0, 'high': 1}"
uni_bi_series_cos_00265,c34b460f1,1000000,1000,1,42,linear_check,{},cos_decay,"{'motive_focus': 1, 'amplitude': 0.025, 'elevation': 0.05}",flat_growth,{'growth_rate': 2},uni_bi_influence,"{'motive_focus': (2, 3), 'conflict_strength': -0.15, 'unilateral': False}",random_starting_values,"{'low': 0, 'high': 1}"
uni_bi_series_cos_00266,c34b460f1,1000000,1000,1,42,linear_check,{},cos_decay,"{'motive_focus': 2, 'amplitude': 0.025, 'elevation': 0.05}",flat_growth,{'growth_rate': 2},uni_bi_influence,"{'motive_focus': (2, 3), 'conflict_strength': -0.15, 'unilateral': False}",random_starting_values,"{'low': 0, 'high': 1}"
uni_bi_series_cos_00267,c34b460f1,1000000,1000,1,42,linear_check,{},cos_decay,"{'motive_focus': 3, 'amplitude': 0.025, 'elevation': 0.05}",flat_growth,{'growth_rate': 2},uni_bi_influence,"{'motive_focus': (2, 3), 'conflict_strength': -0.15, 'unilateral': False}",random_starting_values,"{'low': 0, 'high': 1}"
uni_bi_series_cos_00268,c34b460f1,1000000,1000,1,42,linear_check,{},cos_decay,"{'motive_focus': 4, 'amplitude': 0.025, 'elevation': 0.05}",flat_growth,{'growth_rate': 2},uni_bi_influence,"{'motive_focus': (2, 3), 'conflict_strength': -0.15, 'unilateral': False}",random_starting_values,"{'low': 0, 'high': 1}"
uni_bi_series_cos_00269,c34b460f1,1000000,1000,1,42,linear_check,{},cos_decay,"{'motive_focus': 5, 'amplitude': 0.025, 'elevation': 0.05}",flat_growth,{'growth_rate': 2},uni_bi_influence,"{'motive_focus': (2, 3), 'conflict_strength': -0.15, 'unilateral': False}",random_starting_values,"{'low': 0, 'high': 1}"
uni_bi_series_cos_00270,c34b460f1,1000000,1000,1,42,linear_check,{},cos_decay,"{'motive_focus': 6, 'amplitude': 0.025, 'elevation': 0.05}",flat_growth,{'growth_rate': 2},uni_bi_influence,"{'motive_focus': (2, 3), 'conflict_strength': -0.15, 'unilateral': False}",random_starting_values,"{'low': 0, 'high': 1}"
uni_bi_series_cos_00271,c34b460f1,1000000,1000,1,42,linear_check,{},cos_decay,"{'motive_focus': 7, 'amplitude': 0.025, 'elevation': 0.05}",flat_growth,{'growth_rate': 2},uni_bi_influence,"{'motive_focus': (2, 3), 'conflict_strength': -0.15, 'unilateral': False}",random_starting_values,"{'low': 0, 'high': 1}"
uni_bi_series_cos_00272,c34b460f1,1000000,1000,1,42,linear_check,{},cos_decay,"{'motive_focus': 0, 'amplitude': 0.025, 'elevation': 0.05}",flat_growth,{'growth_rate': 2},uni_bi_influence,"{'motive_focus': (2, 4), 'conflict_strength': -0.15, 'unilateral': True}",random_starting_values,"{'low': 0, 'high': 1}"
uni_bi_series_cos_00273,c34b460f1,1000000,1000,1,42,linear_check,{},cos_decay,"{'motive_focus': 1, 'amplitude': 0.025, 'elevation': 0.05}",flat_growth,{'growth_rate': 2},uni_bi_influence,"{'motive_focus': (2, 4), 'conflict_strength': -0.15, 'unilateral': True}",random_starting_values,"{'low': 0, 'high': 1}"
uni_bi_series_cos_00274,c34b460f1,1000000,1000,1,42,linear_check,{},cos_decay,"{'motive_focus': 2, 'amplitude': 0.025, 'elevation': 0.05}",flat_growth,{'growth_rate': 2},uni_bi_influence,"{'motive_focus': (2, 4), 'conflict_strength': -0.15, 'unilateral': True}",random_starting_values,"{'low': 0, 'high': 1}"
uni_bi_series_cos_00275,c34b460f1,1000000,1000,1,42,linear_check,{},cos_decay,"{'motive_focus': 3, 'amplitude': 0.025, 'elevation': 0.05}",flat_growth,{'growth_rate': 2},uni_bi_influence,"{'motive_focus': (2, 4), 'conflict_strength': -0.15, 'unilateral': True}",random_starting_values,"{'low': 0, 'high': 1}"
uni_bi_series_cos_00276,c34b460f1,1000000,1000,1,42,linear_check,{},cos_decay,"{'motive_focus': 4, 'amplitude': 0.025, 'elevation': 0.05}",flat_growth,{'growth_rate': 2},uni_bi_influence,"{'motive_focus': (2, 4), 'conflict_strength': -0.15, 'unilateral': True}",random_starting_values,"{'low': 0, 'high': 1}"
uni_bi_series_cos_00277,c34b460f1,1000000,1000,1,42,linear_check,{},cos_decay,"{'motive_focus': 5, 'amplitude': 0.025, 'elevation': 0.05}",flat_growth,{'growth_rate': 2},uni_bi_influence,"{'motive_focus': (2, 4), 'conflict_strength': -0.15, 'unilateral': True}",random_starting_values,"{'low': 0, 'high': 1}"
uni_bi_series_cos_00278,c34b460f1,1000000,1000,1,42,linear_check,{},cos_decay,"{'motive_focus': 6, 'amplitude': 0.025, 'elevation': 0.05}",flat_growth,{'growth_rate': 2},uni_bi_influence,"{'motive_focus': (2, 4), 'conflict_strength': -0.15, 'unilateral': True}",random_starting_values,"{'low': 0, 'high': 1}"
uni_bi_series_cos_00279,c34b460f1,1000000,1000,1,42,linear_check,{},cos_decay,"{'motive_focus': 7, 'amplitude': 0.025, 'elevation': 0.05}",flat_growth,{'growth_rate': 2},uni_bi_influence,"{'motive_focus': (2, 4), 'conflict_strength': -0.15, 'unilateral': True}",random_starting_values,"{'low': 0, 'high': 1}"
uni_bi_series_cos_00280,c34b460f1,1000000,1000,1,42,linear_check,{},cos_decay,"{'motive_focus': 0, 'amplitude': 0.025, 'elevation': 0.05}",flat_growth,{'growth_rate': 2},uni_bi_influence,"{'motive_focus': (2, 4), 'conflict_strength': -0.15, 'unilateral': False}",random_starting_values,"{'low': 0, 'high': 1}"
uni_bi_series_cos_00281,c34b460f1,1000000,1000,1,42,linear_check,{},cos_decay,"{'motive_focus': 1, 'amplitude': 0.025, 'elevation': 0.05}",flat_growth,{'growth_rate': 2},uni_bi_influence,"{'motive_focus': (2, 4), 'conflict_strength': -0.15, 'unilateral': False}",random_starting_values,"{'low': 0, 'high': 1}"
uni_bi_series_cos_00282,c34b460f1,1000000,1000,1,42,linear_check,{},cos_decay,"{'motive_focus': 2, 'amplitude': 0.025, 'elevation': 0.05}",flat_growth,{'growth_rate': 2},uni_bi_influence,"{'motive_focus': (2, 4), 'conflict_strength': -0.15, 'unilateral': False}",random_starting_values,"{'low': 0, 'high': 1}"
uni_bi_series_cos_00283,c34b460f1,1000000,1000,1,42,linear_check,{},cos_decay,"{'motive_focus': 3, 'amplitude': 0.025, 'elevation': 0.05}",flat_growth,{'growth_rate': 2},uni_bi_influence,"{'motive_focus': (2, 4), 'conflict_strength': -0.15, 'unilateral': False}",random_starting_values,"{'low': 0, 'high': 1}"
uni_bi_series_cos_00284,c34b460f1,1000000,1000,1,42,linear_check,{},cos_decay,"{'motive_focus': 4, 'amplitude': 0.025, 'elevation': 0.05}",flat_growth,{'growth_rate': 2},uni_bi_influence,"{'motive_focus': (2, 4), 'conflict_strength': -0.15, 'unilateral': False}",random_starting_values,"{'low': 0, 'high': 1}"
uni_bi_series_cos_00285,c34b460f1,1000000,1000,1,42,linear_check,{},cos_decay,"{'motive_focus': 5, 'amplitude': 0.025, 'elevation': 0.05}",flat_growth,{'growth_rate': 2},uni_bi_influence,"{'motive_focus': (2, 4), 'conflict_strength': -0.15, 'unilateral': False}",random_starting_values,"{'low': 0, 'high': 1}"
uni_bi_series_cos_00286,c34b460f1,1000000,1000,1,42,linear_check,{},cos_decay,"{'motive_focus': 6, 'amplitude': 0.025, 'elevation': 0.05}",flat_growth,{'growth_rate': 2},uni_bi_influence,"{'motive_focus': (2, 4), 'conflict_strength': -0.15, 'unilateral': False}",random_starting_values,"{'low': 0, 'high': 1}"
uni_bi_series_cos_00287,c34b460f1,1000000,1000,1,42,linear_check,{},cos_decay,"{'motive_focus': 7, 'amplitude': 0.025, 'elevation': 0.05}",flat_growth,{'growth_rate': 2},uni_bi_influence,"{'motive_focus': (2, 4), 'conflict_strength': -0.15, 'unilateral': False}",random_starting_values,"{'low': 0, 'high': 1}"
uni_bi_series_cos_00288,c34b460f1,1000000,1000,1,42,linear_check,{},cos_decay,"{'motive_focus': 0, 'amplitude': 0.025, 'elevation': 0.05}",flat_growth,{'growth_rate': 2},uni_bi_influence,"{'motive_focus': (2, 5), 'conflict_strength': -0.15, 'unilateral': True}",random_starting_values,"{'low': 0, 'high': 1}"
uni_bi_series_cos_00289,c34b460f1,1000000,1000,1,42,linear_check,{},cos_decay,"{'motive_focus': 1, 'amplitude': 0.025, 'elevation': 0.05}",flat_growth,{'growth_rate': 2},uni_bi_influence,"{'motive_focus': (2, 5), 'conflict_strength': -0.15, 'unilateral': True}",random_starting_values,"{'low': 0, 'high': 1}"
uni_bi_series_cos_00290,c34b460f1,1000000,1000,1,42,linear_check,{},cos_decay,"{'motive_focus': 2, 'amplitude': 0.025, 'elevation': 0.05}",flat_growth,{'growth_rate': 2},uni_bi_influence,"{'motive_focus': (2, 5), 'conflict_strength': -0.15, 'unilateral': True}",random_starting_values,"{'low': 0, 'high': 1}"
uni_bi_series_cos_00291,c34b460f1,1000000,1000,1,42,linear_check,{},cos_decay,"{'motive_focus': 3, 'amplitude': 0.025, 'elevation': 0.05}",flat_growth,{'growth_rate': 2},uni_bi_influence,"{'motive_focus': (2, 5), 'conflict_strength': -0.15, 'unilateral': True}",random_starting_values,"{'low': 0, 'high': 1}"
uni_bi_series_cos_00292,c34b460f1,1000000,1000,1,42,linear_check,{},cos_decay,"{'motive_focus': 4, 'amplitude': 0.025, 'elevation': 0.05}",flat_growth,{'growth_rate': 2},uni_bi_influence,"{'motive_focus': (2, 5), 'conflict_strength': -0.15, 'unilateral': True}",random_starting_values,"{'low': 0, 'high': 1}"
uni_bi_series_cos_00293,c34b460f1,1000000,1000,1,42,linear_check,{},cos_decay,"{'motive_focus': 5, 'amplitude': 0.025, 'elevation': 0.05}",flat_growth,{'growth_rate': 2},uni_bi_influence,"{'motive_focus': (2, 5), 'conflict_strength': -0.15, 'unilateral': True}",random_starting_values,"{'low': 0, 'high': 1}"
uni_bi_series_cos_00294,c34b460f1,1000000,1000,1,42,linear_check,{},cos_decay,"{'motive_focus': 6, 'amplitude': 0.025, 'elevation': 0.05}",flat_growth,{'growth_rate': 2},uni_bi_influence,"{'motive_focus': (2, 5), 'conflict_strength': -0.15, 'unilateral': True}",random_starting_values,"{'low': 0, 'high': 1}"
uni_bi_series_cos_00295,c34b460f1,1000000,1000,1,42,linear_check,{},cos_decay,"{'motive_focus': 7, 'amplitude': 0.025, 'elevation': 0.05}",flat_growth,{'growth_rate': 2},uni_bi_influence,"{'motive_focus': (2, 5), 'conflict_strength': -0.15, 'unilateral': True}",random_starting_values,"{'low': 0, 'high': 1}"
uni_bi_series_cos_00296,c34b460f1,1000000,1000,1,42,linear_check,{},cos_decay,"{'motive_focus': 0, 'amplitude': 0.025, 'elevation': 0.05}",flat_growth,{'growth_rate': 2},uni_bi_influence,"{'motive_focus': (2, 5), 'conflict_strength': -0.15, 'unilateral': False}",random_starting_values,"{'low': 0, 'high': 1}"
